用例ID,用例名称,执行步骤,预期结果,转人工触发条件,测试目标,前置条件,测试数据,测试数据（英文提问）,执行阶段,是否使用新会话,实际回复内容（英文）,是否存在知识库,知识库是否命中（日志）,知识库命中（人工复核）,日志客户标签,LLM推测预期标签,LLM判定客户标签是否准确,客户标签准确（人工复核）,转人工预期,日志转人工,转人工是否准确,转人工准确（人工复核）,语义是否合理（LLM）,回复是否准确（LLM）,回复准确（人工复核）,服务端真实耗时,接口响应时长,备注
TC-H70-SUM-S003-Q03,[流程指南][会话轮次3][同会话S003第3/4问] 订金可以线上付吗【汇总问题回归测试】,步骤1：保持同一会话组 S003 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S003 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,订金可以线上付吗,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=流程指南；sheet_id=LTw4hl；源行=14；会话轮次=3；原问题前缀=Q3:；会话组ID=S003；同组执行序号=3；同组问题总数=4
TC-H70-SUM-S003-Q04,[流程指南][会话轮次3][同会话S003第4/4问] 那如果我错过8月11日还能补订吗【汇总问题回归测试】,步骤1：保持同一会话组 S003 的WhatsApp会话，不要新开会话。步骤2：在前序第3问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S003 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,那如果我错过8月11日还能补订吗,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=流程指南；sheet_id=LTw4hl；源行=15；会话轮次=3；原问题前缀=Q4:；会话组ID=S003；同组执行序号=4；同组问题总数=4
TC-H70-SUM-S004-Q01,[武江][会话轮次1][同会话S004第1/5问] Didn’t I already add your WhatsApp? Otherwise…【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,"Didn’t I already add your WhatsApp? Otherwise, I wouldn’t be able to chat with you right now.","Didn’t I already add your WhatsApp? Otherwise, I wouldn’t be able to chat with you right now.",P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=2；会话轮次=1；原问题前缀=Q1:；会话组ID=S004；同组执行序号=1；同组问题总数=5
TC-H70-SUM-S004-Q02,[武江][会话轮次1][同会话S004第2/5问] How can I join the free order lucky draw then?【汇总问题回归测试】,步骤1：保持同一会话组 S004 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S004 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,How can I join the free order lucky draw then?,How can I join the free order lucky draw then?,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=3；会话轮次=1；原问题前缀=Q2:；会话组ID=S004；同组执行序号=2；同组问题总数=5
TC-H70-SUM-S004-Q03,[武江][会话轮次1][同会话S004第3/5问] I’ve sent you my purchase receipt. What do I …【汇总问题回归测试】,步骤1：保持同一会话组 S004 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S004 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,I’ve sent you my purchase receipt. What do I need to do next,I’ve sent you my purchase receipt. What do I need to do next,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=5；会话轮次=1；原问题前缀=Q3:；会话组ID=S004；同组执行序号=3；同组问题总数=5
TC-H70-SUM-S004-Q04,[武江][会话轮次1][同会话S004第4/5问] 人工主动关闭对话C端无结束对话文案【汇总问题回归测试】,步骤1：保持同一会话组 S004 的WhatsApp会话，不要新开会话。步骤2：在前序第3问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S004 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,人工主动关闭对话C端无结束对话文案,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=6；会话轮次=1；原问题前缀=Q4:；会话组ID=S004；同组执行序号=4；同组问题总数=5
TC-H70-SUM-S004-Q05,[武江][会话轮次1][同会话S004第5/5问] The previous human agent didn’t resolve my is…【汇总问题回归测试】,步骤1：保持同一会话组 S004 的WhatsApp会话，不要新开会话。步骤2：在前序第4问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S004 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,The previous human agent didn’t resolve my issue after I sent my purchase receipt. Please help me handle the free order lucky draw process.,The previous human agent didn’t resolve my issue after I sent my purchase receipt. Please help me handle the free order lucky draw process.,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=7；会话轮次=1；原问题前缀=Q5:；会话组ID=S004；同组执行序号=5；同组问题总数=5
TC-H70-SUM-S005-Q01,"[武江][会话轮次2][同会话S005第1/8问] This promotion is fake, you guys are scammers.【汇总问题回归测试】",步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,"This promotion is fake, you guys are scammers.","This promotion is fake, you guys are scammers.",P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=8；会话轮次=2；原问题前缀=Q1:；会话组ID=S005；同组执行序号=1；同组问题总数=8
TC-H70-SUM-S005-Q02,[武江][会话轮次2][同会话S005第2/8问] I don’t know what you’re talking about. Pleas…【汇总问题回归测试】,步骤1：保持同一会话组 S005 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S005 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,I don’t know what you’re talking about. Please read my question carefully.,I don’t know what you’re talking about. Please read my question carefully.,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=9；会话轮次=2；原问题前缀=Q2:；会话组ID=S005；同组执行序号=2；同组问题总数=8
TC-H70-SUM-S005-Q03,[武江][会话轮次2][同会话S005第3/8问] Could you tell me how much my first installme…【汇总问题回归测试】,步骤1：保持同一会话组 S005 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S005 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,"Could you tell me how much my first installment payment will be, the monthly payment amount and interest rate? Also, do you support early repayment or weekly installments?","Could you tell me how much my first installment payment will be, the monthly payment amount and interest rate? Also, do you support early repayment or weekly installments?",P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=10；会话轮次=2；原问题前缀=Q3:；会话组ID=S005；同组执行序号=3；同组问题总数=8
TC-H70-SUM-S005-Q04,[武江][会话轮次2][同会话S005第4/8问] Is the installment interest-free? Can you ans…【汇总问题回归测试】,步骤1：保持同一会话组 S005 的WhatsApp会话，不要新开会话。步骤2：在前序第3问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S005 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,Is the installment interest-free? Can you answer my questions online directly? I need to figure out how much money I should prepare before visiting the store.,Is the installment interest-free? Can you answer my questions online directly? I need to figure out how much money I should prepare before visiting the store.,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=11；会话轮次=2；原问题前缀=Q4:；会话组ID=S005；同组执行序号=4；同组问题总数=8
TC-H70-SUM-S006-Q01,[武江][会话轮次3][同会话S006第1/4问] What can I use these points for?【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,What can I use these points for?,What can I use these points for?,P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=12；会话轮次=3；原问题前缀=Q1:；会话组ID=S006；同组执行序号=1；同组问题总数=4
TC-H70-SUM-S006-Q02,[武江][会话轮次3][同会话S006第2/4问] How can I check my points balance?【汇总问题回归测试】,步骤1：保持同一会话组 S006 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S006 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,How can I check my points balance?,How can I check my points balance?,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=13；会话轮次=3；原问题前缀=Q2:；会话组ID=S006；同组执行序号=2；同组问题总数=4
TC-H70-SUM-S006-Q03,[武江][会话轮次3][同会话S006第3/4问] Do the reward points expire?【汇总问题回归测试】,步骤1：保持同一会话组 S006 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S006 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,Do the reward points expire?,Do the reward points expire?,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=武江；sheet_id=9jCqyL；源行=14；会话轮次=3；原问题前缀=Q3:；会话组ID=S006；同组执行序号=3；同组问题总数=4
